Location,Race,TimeFrame,DataFormat,Data
Michigan,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Percent,<.5%
Michigan,Non-Hispanic White alone,2002,Percent,0.72
Michigan,Non-Hispanic Asian alone,2002,Percent,0.02
Michigan,Non-Hispanic Black alone,2002,Percent,0.17
Michigan,Non-Hispanic American Indian and Alaskan Native alone,2002,Percent,0.01
Michigan,Non-Hispanic Black alone,2003,Percent,0.17
Michigan,Hispanic or Latino,2003,Percent,0.06
Michigan,Non-Hispanic American Indian and Alaskan Native alone,2003,Percent,0.01
Michigan,Non-Hispanic Asian alone,2003,Percent,0.02
Michigan,Non-Hispanic White alone,2003,Percent,0.72
Michigan,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Percent,<.5%
Michigan,Non-Hispanic Two or More Race Groups,2003,Percent,0.03
Michigan,Total less than 18,2003,Percent,1
Michigan,Non-Hispanic American Indian and Alaskan Native alone,2002,Number,16352
Michigan,Non-Hispanic American Indian and Alaskan Native alone,2001,Number,16582
Michigan,Non-Hispanic Asian alone,2001,Number,51457
Michigan,Non-Hispanic Black alone,2001,Number,451930
Michigan,Hispanic or Latino,2001,Number,131273
Michigan,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Number,608
Michigan,Non-Hispanic White alone,2001,Number,1876767
Michigan,Non-Hispanic Two or More Race Groups,2001,Number,64693
Michigan,Total less than 18,2001,Number,2593310
Michigan,Non-Hispanic White alone,2002,Number,1859404
Michigan,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Number,615
Michigan,Hispanic or Latino,2002,Number,136716
Michigan,Non-Hispanic Black alone,2002,Number,449446
Michigan,Non-Hispanic Asian alone,2002,Number,53425
Michigan,Non-Hispanic Two or More Race Groups,2002,Number,68352
Michigan,Total less than 18,2002,Number,2584310
Michigan,Non-Hispanic Two or More Race Groups,2002,Percent,0.03
Michigan,Total less than 18,2002,Percent,1
Michigan,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Percent,<.5%
Michigan,Non-Hispanic White alone,2001,Percent,0.72
Michigan,Non-Hispanic Black alone,2001,Percent,0.17
Michigan,Hispanic or Latino,2001,Percent,0.05
Michigan,Non-Hispanic Asian alone,2001,Percent,0.02
Michigan,Non-Hispanic American Indian and Alaskan Native alone,2001,Percent,0.01
Michigan,Total less than 18,2001,Percent,1
Michigan,Non-Hispanic Two or More Race Groups,2001,Percent,0.02
Michigan,Hispanic or Latino,2000,Percent,0.05
Michigan,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Percent,<.5%
Michigan,Non-Hispanic White alone,2000,Percent,0.73
Michigan,Non-Hispanic Two or More Race Groups,2000,Percent,0.02
Michigan,Non-Hispanic Asian alone,2000,Percent,0.02
Michigan,Non-Hispanic Black alone,2000,Percent,0.17
Michigan,Non-Hispanic American Indian and Alaskan Native alone,2000,Percent,0.01
Michigan,Total less than 18,2000,Percent,1
Michigan,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Number,603
Michigan,Hispanic or Latino,2000,Number,124700
Michigan,Non-Hispanic Black alone,2000,Number,452171
Michigan,Non-Hispanic Asian alone,2000,Number,49177
Michigan,Non-Hispanic American Indian and Alaskan Native alone,2000,Number,16770
Michigan,Non-Hispanic White alone,2000,Number,1891333
Michigan,Non-Hispanic Two or More Race Groups,2000,Number,61360
Michigan,Total less than 18,2000,Number,2596114
Minnesota,Total less than 18,2000,Number,1289715
Minnesota,Non-Hispanic Two or More Race Groups,2000,Number,33087
Minnesota,Non-Hispanic White alone,2000,Number,1058965
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2000,Number,19223
Minnesota,Non-Hispanic Asian alone,2000,Number,55507
Minnesota,Non-Hispanic Black alone,2000,Number,66099
Minnesota,Hispanic or Latino,2000,Number,56341
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Number,493
Minnesota,Total less than 18,2000,Percent,1
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2000,Percent,0.01
Minnesota,Non-Hispanic Black alone,2000,Percent,0.05
Minnesota,Non-Hispanic Asian alone,2000,Percent,0.04
Minnesota,Non-Hispanic Two or More Race Groups,2000,Percent,0.03
Minnesota,Non-Hispanic White alone,2000,Percent,0.82
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Percent,<.5%
Minnesota,Hispanic or Latino,2000,Percent,0.04
Minnesota,Non-Hispanic Two or More Race Groups,2001,Percent,0.03
Minnesota,Total less than 18,2001,Percent,1
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2001,Percent,0.01
Minnesota,Non-Hispanic Asian alone,2001,Percent,0.04
Minnesota,Hispanic or Latino,2001,Percent,0.05
Minnesota,Non-Hispanic Black alone,2001,Percent,0.05
Minnesota,Non-Hispanic White alone,2001,Percent,0.81
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Percent,<.5%
Minnesota,Non-Hispanic Two or More Race Groups,2002,Percent,0.03
Minnesota,Total less than 18,2002,Percent,1
Minnesota,Total less than 18,2002,Number,1288795
Minnesota,Non-Hispanic Two or More Race Groups,2002,Number,37141
Minnesota,Non-Hispanic Asian alone,2002,Number,58149
Minnesota,Non-Hispanic Black alone,2002,Number,73200
Minnesota,Hispanic or Latino,2002,Number,66070
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Number,519
Minnesota,Non-Hispanic White alone,2002,Number,1034902
Minnesota,Total less than 18,2001,Number,1291261
Minnesota,Non-Hispanic Two or More Race Groups,2001,Number,35114
Minnesota,Non-Hispanic White alone,2001,Number,1048299
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Number,505
Minnesota,Hispanic or Latino,2001,Number,61703
Minnesota,Non-Hispanic Black alone,2001,Number,69815
Minnesota,Non-Hispanic Asian alone,2001,Number,56802
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2001,Number,19023
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2002,Number,18814
Minnesota,Total less than 18,2003,Percent,1
Minnesota,Non-Hispanic Two or More Race Groups,2003,Percent,0.03
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Percent,<.5%
Minnesota,Non-Hispanic White alone,2003,Percent,0.79
Minnesota,Non-Hispanic Asian alone,2003,Percent,0.05
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2003,Percent,0.01
Minnesota,Hispanic or Latino,2003,Percent,0.05
Minnesota,Non-Hispanic Black alone,2003,Percent,0.06
Minnesota,Non-Hispanic Asian alone,2002,Percent,0.05
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2002,Percent,0.01
Minnesota,Non-Hispanic White alone,2002,Percent,0.8
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Percent,<.5%
Minnesota,Hispanic or Latino,2002,Percent,0.05
Minnesota,Non-Hispanic Black alone,2002,Percent,0.06
Minnesota,Non-Hispanic Two or More Race Groups,2003,Number,39119
Minnesota,Non-Hispanic White alone,2003,Number,1019656
Minnesota,Total less than 18,2003,Number,1283687
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2004,Number,18323
Minnesota,Non-Hispanic Asian alone,2004,Number,59717
Minnesota,Non-Hispanic Black alone,2004,Number,79630
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2003,Number,18570
Minnesota,Non-Hispanic Asian alone,2003,Number,58948
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Number,515
Minnesota,Hispanic or Latino,2003,Number,70487
Minnesota,Non-Hispanic Black alone,2003,Number,76392
Minnesota,Non-Hispanic Two or More Race Groups,2004,Percent,0.03
Minnesota,Non-Hispanic White alone,2004,Percent,0.79
Minnesota,Total less than 18,2004,Percent,1
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2004,Percent,<.5%
Minnesota,Hispanic or Latino,2004,Percent,0.06
Minnesota,Non-Hispanic Black alone,2004,Percent,0.06
Minnesota,Total less than 18,2004,Number,1281946
Minnesota,Non-Hispanic Two or More Race Groups,2004,Number,41405
Minnesota,Non-Hispanic White alone,2004,Number,1006894
Minnesota,Hispanic or Latino,2004,Number,75439
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2004,Number,538
Minnesota,Non-Hispanic Two or More Race Groups,2005,Percent,0.03
Minnesota,Total less than 18,2005,Percent,1
Minnesota,Non-Hispanic White alone,2005,Percent,0.78
Minnesota,Non-Hispanic Asian alone,2004,Percent,0.05
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2004,Percent,0.01
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2005,Percent,0.01
Minnesota,Non-Hispanic Black alone,2005,Percent,0.06
Minnesota,Non-Hispanic Asian alone,2005,Percent,0.05
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2005,Percent,<.5%
Minnesota,Hispanic or Latino,2005,Percent,0.06
Minnesota,Non-Hispanic Two or More Race Groups,2006,Percent,0.04
Minnesota,Total less than 18,2006,Percent,1
Minnesota,Non-Hispanic White alone,2006,Percent,0.77
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2006,Percent,<.5%
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2006,Percent,0.01
Minnesota,Hispanic or Latino,2006,Percent,0.07
Minnesota,Non-Hispanic Asian alone,2006,Percent,0.05
Minnesota,Non-Hispanic Black alone,2006,Percent,0.07
Minnesota,Non-Hispanic White alone,2005,Number,994338
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2005,Number,549
Minnesota,Non-Hispanic Two or More Race Groups,2005,Number,43665
Minnesota,Total less than 18,2005,Number,1280557
Minnesota,Hispanic or Latino,2005,Number,80583
Minnesota,Non-Hispanic Asian alone,2005,Number,60732
Minnesota,Non-Hispanic Black alone,2005,Number,82518
Minnesota,Total less than 18,2006,Number,1282381
Minnesota,Non-Hispanic Two or More Race Groups,2006,Number,46186
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2006,Number,536
Minnesota,Non-Hispanic White alone,2006,Number,983169
Minnesota,Non-Hispanic Asian alone,2006,Number,62012
Minnesota,Non-Hispanic Black alone,2006,Number,86462
Minnesota,Hispanic or Latino,2006,Number,85930
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2006,Number,18086
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2005,Number,18172
Minnesota,Non-Hispanic Two or More Race Groups,2007,Percent,0.04
Minnesota,Non-Hispanic White alone,2007,Percent,0.76
Minnesota,Total less than 18,2007,Percent,1
Minnesota,Non-Hispanic Black alone,2007,Percent,0.07
Minnesota,Non-Hispanic Asian alone,2007,Percent,0.05
Minnesota,Hispanic or Latino,2007,Percent,0.07
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2007,Percent,<.5%
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2007,Percent,0.01
Minnesota,Non-Hispanic Two or More Race Groups,2007,Number,48939
Minnesota,Non-Hispanic White alone,2007,Number,972484
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2007,Number,542
Minnesota,Total less than 18,2007,Number,1285074
Minnesota,Non-Hispanic Black alone,2007,Number,90501
Minnesota,Hispanic or Latino,2007,Number,90913
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2007,Number,18035
Minnesota,Non-Hispanic Asian alone,2007,Number,63660
Minnesota,Total less than 18,2008,Number,1284179
Minnesota,Non-Hispanic Two or More Race Groups,2008,Number,51818
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2008,Number,562
Minnesota,Non-Hispanic White alone,2008,Number,959501
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2008,Number,17959
Minnesota,Non-Hispanic Asian alone,2008,Number,65365
Minnesota,Non-Hispanic Black alone,2008,Number,93449
Minnesota,Hispanic or Latino,2008,Number,95525
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2013,Percent,0.01
Minnesota,Non-Hispanic Asian alone,2013,Percent,0.06
Minnesota,Non-Hispanic Black alone,2013,Percent,0.08
Minnesota,Hispanic or Latino,2013,Percent,0.08
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2013,Percent,<.5%
Minnesota,Non-Hispanic White alone,2013,Percent,0.72
Minnesota,Non-Hispanic Two or More Race Groups,2013,Percent,0.05
Minnesota,Total less than 18,2013,Percent,1
Minnesota,Non-Hispanic Two or More Race Groups,2008,Percent,0.04
Minnesota,Non-Hispanic White alone,2008,Percent,0.75
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2008,Percent,<.5%
Minnesota,Hispanic or Latino,2008,Percent,0.07
Minnesota,Non-Hispanic Black alone,2008,Percent,0.07
Minnesota,Non-Hispanic Asian alone,2008,Percent,0.05
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2008,Percent,0.01
Minnesota,Total less than 18,2008,Percent,1
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2009,Number,17745
Minnesota,Total less than 18,2009,Number,1284103
Minnesota,Non-Hispanic Two or More Race Groups,2009,Number,54592
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2013,Number,18154
Minnesota,Non-Hispanic Asian alone,2013,Number,73046
Minnesota,Non-Hispanic Black alone,2013,Number,103569
Minnesota,Hispanic or Latino,2013,Number,108191
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2013,Number,624
Minnesota,Non-Hispanic White alone,2013,Number,915409
Minnesota,Non-Hispanic Two or More Race Groups,2013,Number,60212
Minnesota,Total less than 18,2013,Number,1279205
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2009,Number,568
Minnesota,Non-Hispanic White alone,2009,Number,950458
Minnesota,Non-Hispanic Black alone,2009,Number,95327
Minnesota,Hispanic or Latino,2009,Number,98636
Minnesota,Non-Hispanic Asian alone,2009,Number,66777
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2010,Percent,0.01
Minnesota,Non-Hispanic Asian alone,2010,Percent,0.05
Minnesota,Non-Hispanic Black alone,2010,Percent,0.07
Minnesota,Hispanic or Latino,2010,Percent,0.08
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Percent,<.5%
Minnesota,Non-Hispanic White alone,2010,Percent,0.73
Minnesota,Non-Hispanic Two or More Race Groups,2010,Percent,0.04
Minnesota,Total less than 18,2010,Percent,1
Minnesota,Non-Hispanic Asian alone,2009,Percent,0.05
Minnesota,Non-Hispanic Two or More Race Groups,2009,Percent,0.04
Minnesota,Non-Hispanic White alone,2009,Percent,0.74
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2009,Percent,0.01
Minnesota,Non-Hispanic Black alone,2009,Percent,0.07
Minnesota,Total less than 18,2009,Percent,1
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2009,Percent,<.5%
Minnesota,Hispanic or Latino,2009,Percent,0.08
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,17522
Minnesota,Non-Hispanic Asian alone,2010,Number,68004
Minnesota,Non-Hispanic Black alone,2010,Number,95794
Minnesota,Hispanic or Latino,2010,Number,102226
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,543
Minnesota,Non-Hispanic White alone,2010,Number,942037
Minnesota,Non-Hispanic Two or More Race Groups,2010,Number,57080
Minnesota,Total less than 18,2010,Number,1283206
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2015,Number,18111
Minnesota,Non-Hispanic Asian alone,2015,Number,76429
Minnesota,Non-Hispanic Black alone,2015,Number,107641
Minnesota,Hispanic or Latino,2015,Number,111175
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2015,Number,657
Minnesota,Non-Hispanic White alone,2015,Number,907981
Minnesota,Non-Hispanic Two or More Race Groups,2015,Number,62393
Minnesota,Total less than 18,2015,Number,1284387
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2011,Percent,0.01
Minnesota,Non-Hispanic Asian alone,2011,Percent,0.05
Minnesota,Non-Hispanic Black alone,2011,Percent,0.08
Minnesota,Hispanic or Latino,2011,Percent,0.08
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2011,Percent,<.5%
Minnesota,Non-Hispanic White alone,2011,Percent,0.73
Minnesota,Non-Hispanic Two or More Race Groups,2011,Percent,0.05
Minnesota,Total less than 18,2011,Percent,1
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2015,Percent,0.01
Minnesota,Non-Hispanic Asian alone,2015,Percent,0.06
Minnesota,Non-Hispanic Black alone,2015,Percent,0.08
Minnesota,Hispanic or Latino,2015,Percent,0.09
Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2015,Percent,<.5%
Minnesota,Non-Hispanic White alone,2015,Percent,0.71
Minnesota,Non-Hispanic Two or More Race Groups,2015,Percent,0.05
Minnesota,Total less than 18,2015,Percent,1
Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2011,Number,17700
Minnesota,Non-Hispanic Asian alone,2011,Number,69421
Minnesota,Non-Hispanic Black alone,2011,Number,98337
Minnesota,Hispanic or Latino,2011,Number,104590
